midi_filename,composer,duration,average_tempo,key_signature,mode,chord_progression
2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_02_R1_2015_wav--3.midi,Claude Debussy,482.755208333,0.0,F#,major,"['Perfect Octave above C#', 'enharmonic equivalent to minor triad above B', 'Major Sixth above B', 'Minor Third with octave doublings above G#', 'G#', 'enharmonic equivalent to major triad above C#', 'Augmented Second above F', 'enharmonic equivalent to minor seventh chord above Bb', 'Augmented Second above Bb', 'enharmonic equivalent to major triad above F#', 'Diminished Seventh with octave doublings above F#', 'Augmented Second above Eb', 'C#-incomplete minor-seventh chord', 'G#', 'G#-incomplete minor-seventh chord', 'Minor Seventh above G#']"
2006/MIDI-Unprocessed_01_R1_2006_01-09_ORIG_MID--AUDIO_01_R1_2006_03_Track03_wav.midi,Claude Debussy,984.527594531,0.0,A-,major,"['E-', 'Minor Third above C', 'C', 'C', 'Major Second above Bb', 'B-', 'Major Second above Bb', 'C', 'G', 'Minor Third above G', 'B-', 'Perfect Fourth above F', 'F', 'F', 'E-', 'Minor Third above C']"
2014/MIDI-UNPROCESSED_09-10_R1_2014_MID--AUDIO_09_R1_2014_wav--4.midi,Claude Debussy,849.030935156,0.0,C#,minor,"['Perfect Fifth above B', 'B', 'Perfect Fifth above B', 'F#', 'F#', 'Minor Seventh with octave doublings above G#', 'Perfect Fifth above B', 'Perfect Fifth above B', 'Perfect Fifth above B', 'Minor Seventh with octave doublings above G#', 'Perfect Fifth above B', 'Perfect Fifth above B', 'enharmonic equivalent to minor seventh chord above Eb', 'C#', 'Diminished Third above C#', 'E-']"
2009/MIDI-Unprocessed_11_R1_2009_01-05_ORIG_MID--AUDIO_11_R1_2009_11_R1_2009_02_WAV.midi,Claude Debussy,274.671199688,0.0,A-,major,"['B-', 'Perfect Fourth above Bb', 'E-', 'C', 'F', 'C', 'G#', 'B-', 'E-', 'C', 'F', 'C', 'G#', 'B-', 'E-', 'C']"
2009/MIDI-Unprocessed_11_R1_2009_01-05_ORIG_MID--AUDIO_11_R1_2009_11_R1_2009_04_WAV.midi,Claude Debussy,270.703522031,0.0,D,minor,"['enharmonic equivalent to minor triad above F', 'G#', 'F#-minor-ninth chord', 'multiple octaves above A', 'Augmented Second with octave doublings above F', 'A-major triad', 'multiple octaves above A', 'Diminished Fourth with octave doublings above B', 'E-major triad', 'multiple octaves above E', 'F-major triad', 'multiple octaves above F', 'G-major triad', 'Augmented Second with octave doublings above F', 'A-major triad', 'multiple octaves above A']"
2009/MIDI-Unprocessed_11_R1_2009_01-05_ORIG_MID--AUDIO_11_R1_2009_11_R1_2009_03_WAV.midi,Claude Debussy,90.9961696875,0.0,B-,minor,"['B', 'F#-incomplete minor-seventh chord', 'F-lydian tetrachord', 'Augmented Unison above F', 'Diminished Third above C#', 'Major Second above Eb', 'Major Second above F#', 'Diminished Third above G#', 'Augmented Unison above F', 'Major Second above Eb', 'Major Second above F#', 'Augmented Unison above F', 'Diminished Third above C#', 'C#-whole-tone trichord', 'Major Second above B', 'F-minor trichord']"
2008/MIDI-Unprocessed_11_R2_2008_01-05_ORIG_MID--AUDIO_11_R2_2008_wav--2.midi,Claude Debussy,79.3348565625,0.0,B-,minor,"['Major Second above B', 'F-minor trichord', 'Major Second above Eb', 'Diminished Third above C#', 'Augmented Unison above F', 'Diminished Third above G#', 'Major Second above F#', 'F', 'Major Second above Eb', 'Major Second above F#', 'Augmented Unison above F', 'Diminished Third above C#', 'Major Second above B', 'Major Second above Eb', 'Augmented Unison above F', 'Diminished Third above C#']"
2004/MIDI-Unprocessed_SMF_17_R1_2004_03-06_ORIG_MID--AUDIO_20_R2_2004_12_Track12_wav--1.midi,Claude Debussy,134.376478304,0.0,D,minor,"['Perfect Octave above E', 'Minor Second above D', 'Augmented Unison above C', 'Perfect Octave above E', 'E', 'Augmented Unison above C', 'Augmented Unison above Bb', 'E', 'Minor Second above B', 'Minor Second above A', 'Minor Second above C#', 'Minor Second above B', 'Minor Second above F#', 'Minor Second above E', 'Perfect Octave above E', 'Minor Second above D']"
2006/MIDI-Unprocessed_18_R1_2006_01-05_ORIG_MID--AUDIO_18_R1_2006_02_Track02_wav.midi,Claude Debussy,242.578550156,0.0,A-,major,"['F', 'Major Second above G', 'Diminished Third above G#', 'Augmented Unison above F', 'G-minor trichord', 'Major Second above F#', 'F-whole-tone trichord', 'Diminished Third above G#', 'Augmented Unison above F', 'G-minor trichord', 'Major Second above F#', 'Major Second above F', 'Minor Second above A', 'G#-major-second tetracluster', 'Major Second above F#', 'Major Second above F']"
2006/MIDI-Unprocessed_14_R1_2006_01-05_ORIG_MID--AUDIO_14_R1_2006_03_Track03_wav.midi,Claude Debussy,672.901303594,0.0,B,major,"['B', 'F#', 'C#', 'E', 'G#', 'B', 'F#', 'Diminished Fourth with octave doublings above F#', 'Augmented Unison with octave doublings above Eb', 'C#-minor triad', 'Perfect Octave above B', 'Minor Third with octave doublings above G#', 'Perfect Octave above G#', 'Perfect Fourth above G#', 'C#-diminished-major ninth chord', 'B']"
2004/MIDI-Unprocessed_XP_08_R1_2004_03_ORIG_MID--AUDIO_08_R1_2004_03_Track03_wav.midi,Claude Debussy,701.103700969,0.0,F#,major,"['G', 'F', 'F', 'E-', 'C#', 'B', 'B', 'C#', 'E-', 'F', 'F', 'G', 'Major Second above F', 'F', 'E-', 'C#']"
2014/MIDI-UNPROCESSED_09-10_R1_2014_MID--AUDIO_10_R1_2014_wav--4.midi,Claude Debussy,903.260314687,0.0,G#,minor,"['Perfect Fifth above C#', 'G#-major-second major tetrachord', 'Perfect Fifth above C#', 'Perfect Fifth above C#', 'enharmonic equivalent to major seventh chord above C#', 'enharmonic equivalent to minor triad above C', 'C#-incomplete dominant-seventh chord', 'G#', 'G#-major-second major tetrachord', 'G#', 'enharmonic equivalent to minor triad above C', 'C#-incomplete dominant-seventh chord', 'enharmonic equivalent to major seventh chord above F', 'F', 'enharmonic equivalent to minor triad above F', 'Perfect Double-octave above F']"
2006/MIDI-Unprocessed_24_R1_2006_01-05_ORIG_MID--AUDIO_24_R1_2006_02_Track02_wav.midi,Claude Debussy,679.697504063,0.0,F#,major,"['G', 'Major Second above F', 'G', 'Major Third above Eb', 'G', 'Diminished Fifth above C#', 'G', 'G', 'Minor Sixth above B', 'G', 'Diminished Fifth above C#', 'G', 'Major Third above Eb', 'G', 'G', 'Major Second above F']"
2009/MIDI-Unprocessed_15_R1_2009_03-06_ORIG_MID--AUDIO_15_R1_2009_15_R1_2009_03_WAV.midi,Claude Debussy,924.171084375,0.0,G#,minor,"['Perfect Fifth above C#', 'G#-major-second major tetrachord', 'Perfect Fifth above C#', 'enharmonic equivalent to minor triad above C', 'Augmented Second above F', 'C#-incomplete dominant-seventh chord', 'G#', 'enharmonic equivalent to major triad above F#', 'Augmented Fifth above C', 'C#-incomplete dominant-seventh chord', 'enharmonic equivalent to minor triad above F', 'F', 'enharmonic equivalent to minor triad above F', 'F', 'C#-perfect-fourth minor tetrachord', 'C#-incomplete dominant-seventh chord']"
2008/MIDI-Unprocessed_06_R2_2008_01-05_ORIG_MID--AUDIO_06_R2_2008_wav--4.midi,Claude Debussy,281.579579531,0.0,C#,major,"['Perfect Fifth above C#', 'G#-major-second major tetrachord', 'Perfect Fifth above C#', 'C#-incomplete major-seventh chord', 'enharmonic equivalent to major seventh chord above C#', 'enharmonic equivalent to major triad above C#', 'Augmented Second above F', 'C#-major pentatonic', 'C#-incomplete dominant-seventh chord', 'Diminished Third above C#', 'G#', 'G#-major-second major tetrachord', 'G#', 'enharmonic equivalent to minor triad above G#', 'Diminished Seventh with octave doublings above G#', 'C#-quartal tetramirror']"
2018/MIDI-Unprocessed_Recital20_MID--AUDIO_20_R1_2018_wav--3.midi,Claude Debussy,845.710959844,0.0,B,minor,"['G', 'Major Second above F', 'G', 'Major Third above Eb', 'G', 'G', 'Diminished Fifth above C#', 'G', 'Minor Sixth above B', 'G', 'Diminished Fifth above C#', 'G', 'G', 'Major Third above Eb', 'G', 'Major Second above F']"
2008/MIDI-Unprocessed_06_R2_2008_01-05_ORIG_MID--AUDIO_06_R2_2008_wav--5.midi,Claude Debussy,219.9784125,0.0,F#,major,"['F#', 'Diminished Seventh above C#', 'A-major-minor trichord', 'Minor Sixth with octave doublings above C#', 'A-major-minor trichord', 'Diminished Seventh with octave doublings above C#', 'A-major-minor trichord', 'Diminished Seventh with octave doublings above C#', 'A-major-minor trichord', 'C#', 'Perfect Fifth above F#', 'F#', 'enharmonic equivalent to major triad above F#', 'Diminished Seventh above C#', 'A-major-minor trichord', 'Diminished Seventh with octave doublings above C#']"
2011/MIDI-Unprocessed_04_R3_2011_MID--AUDIO_R3-D2_05_Track05_wav.midi,Claude Debussy,207.262079062,0.0,E,major,"['Perfect Octave above E', 'Minor Third above E', 'Perfect Octave above E', 'Minor Third above E', 'Minor Seventh above F#', 'F#-phrygian trichord', 'E-minor triad', 'Perfect Fifth above A', 'Minor Third above A', 'Major Sixth above G', 'G-incomplete major-seventh chord', 'Perfect Fifth above A', 'Perfect Fourth above F#', 'Augmented Second above Eb', 'Perfect Fifth above E', 'Major Third above G']"
2011/MIDI-Unprocessed_15_R1_2011_MID--AUDIO_R1-D6_10_Track10_wav.midi,Claude Debussy,329.560300781,0.0,A,major,"['C#', 'Diminished Third above C#', 'Diminished Third above C#', 'Diminished Third above C#', 'Diminished Third above C#', 'Diminished Third above C#', 'Diminished Third above C#', 'Diminished Third above C#', 'Diminished Third above C#', 'Diminished Third above C#', 'Diminished Third above C#', 'Diminished Third above C#', 'Diminished Third above C#', 'Diminished Third above C#', 'Diminished Third above C#', 'Diminished Third above C#']"
2014/MIDI-UNPROCESSED_06-08_R1_2014_MID--AUDIO_07_R1_2014_wav--6.midi,Claude Debussy,363.915234375,0.0,A,major,"['C#', 'E-', 'C#', 'E-', 'Diminished Third above C#', 'Diminished Third above C#', 'Diminished Third above C#', 'Diminished Third above C#', 'Diminished Third above C#', 'Diminished Third above C#', 'Diminished Third above C#', 'Diminished Third above C#', 'Diminished Third above C#', 'Diminished Third above C#', 'Diminished Third above C#', 'Diminished Third above C#']"
2013/ORIG-MIDI_02_7_7_13_Group__MID--AUDIO_15_R1_2013_wav--4.midi,Claude Debussy,298.988750156,0.0,A,major,"['C#', 'Diminished Third above C#', 'Diminished Third above C#', 'Diminished Third above C#', 'Diminished Third above C#', 'Diminished Third above C#', 'Diminished Third above C#', 'Diminished Third above C#', 'Diminished Third above C#', 'Diminished Third above C#', 'Diminished Third above C#', 'Diminished Third above C#', 'Diminished Third above C#', 'Diminished Third above C#', 'Diminished Third above C#', 'C-chromatic trimirror']"
2013/ORIG-MIDI_02_7_10_13_Group_MID--AUDIO_12_R3_2013_wav--3.midi,Claude Debussy,350.077107188,0.0,A,major,"['C#', 'E-', 'C#', 'E-', 'C#', 'Diminished Third above C#', 'Diminished Third above C#', 'Diminished Third above C#', 'Diminished Third above C#', 'Diminished Third above C#', 'Diminished Third above C#', 'Diminished Third above C#', 'Diminished Third above C#', 'Diminished Third above C#', 'Diminished Third above C#', 'Diminished Third above C#']"
2017/MIDI-Unprocessed_071_PIANO071_MID--AUDIO-split_07-08-17_Piano-e_1-04_wav--4.midi,Claude Debussy,346.025013871,0.0,A,major,"['C#', 'E-', 'Diminished Third above C#', 'C#', 'E-', 'Diminished Third above C#', 'Diminished Third above C#', 'Diminished Third above C#', 'Diminished Third above C#', 'Diminished Third above C#', 'Diminished Third above C#', 'Diminished Third above C#', 'C#', 'C#', 'Diminished Third above C#', 'Diminished Third above C#']"
2018/MIDI-Unprocessed_Recital1-3_MID--AUDIO_02_R1_2018_wav--4.midi,Claude Debussy,349.685814844,0.0,A,major,"['C#', 'E-', 'Diminished Third above C#', 'C#', 'Diminished Third above C#', 'E-', 'Diminished Third above C#', 'Diminished Third above C#', 'Diminished Third above C#', 'Diminished Third above C#', 'Diminished Third above C#', 'Diminished Third above C#', 'Diminished Third above C#', 'E-', 'Diminished Third above C#', 'Diminished Third above C#']"
2008/MIDI-Unprocessed_10_R3_2008_01-05_ORIG_MID--AUDIO_10_R3_2008_wav--2.midi,Claude Debussy,176.46349875,0.0,B,major,"['B', 'F#', 'C#', 'E', 'G#', 'B', 'Major Second with octave doublings above F#', 'Major Second with octave doublings above E', 'Perfect Octave above Eb', 'Minor Third with octave doublings above C#', 'Minor Third with octave doublings above C#', 'Minor Third with octave doublings above G#', 'C#-diminished-major ninth chord', 'B', 'F#', 'C#']"
2008/MIDI-Unprocessed_05_R1_2008_01-04_ORIG_MID--AUDIO_05_R1_2008_wav--3.midi,Claude Debussy,345.819632813,0.0,G#,minor,"['Perfect Fifth above B', 'Perfect Fifth above B', 'Perfect Fifth with octave doublings above B', 'Perfect Fifth above B', 'G#-incomplete minor-seventh chord', 'G#-incomplete minor-seventh chord', 'Perfect Fifth above B', 'Perfect Fifth above B', 'Perfect Fifth with octave doublings above B', 'Perfect Fifth above B', 'Perfect Fifth above B', 'Perfect Fifth above B', 'G#-incomplete minor-seventh chord', 'G#-incomplete minor-seventh chord', 'Perfect Fifth above B', 'Perfect Fifth above B']"
2015/MIDI-Unprocessed_R2_D2-12-13-15_mid--AUDIO-from_mp3_12_R2_2015_wav--3.midi,Claude Debussy,738.958333333,0.0,E,major,"['Minor Third above A', 'Major Third above C', 'Minor Third above A', 'A-minor triad', 'A-minor triad', 'E', 'G-minor triad', 'G-minor triad', 'G-minor triad', 'G-minor triad', 'G-minor triad', 'enharmonic equivalent to minor triad above G#', 'Minor Third above A', 'Major Third above C', 'Minor Third above A', 'Minor Third above A']"
2008/MIDI-Unprocessed_04_R2_2008_01-04_ORIG_MID--AUDIO_04_R2_2008_wav--1.midi,Claude Debussy,318.511967813,0.0,A-,major,"['Major Second above F', 'A', 'G#-chromatic trimirror', 'Diminished Third above G#', 'Augmented Unison above F', 'Major Second above G', 'Diminished Third above G#', 'Augmented Unison above F', 'Major Second above G', 'Diminished Third above G#', 'Augmented Unison above F', 'Major Second above G', 'Diminished Third above G#', 'Augmented Unison above F', 'Major Second above G', 'Diminished Third above G#']"
2018/MIDI-Unprocessed_Recital16_MID--AUDIO_16_R1_2018_wav--3.midi,Claude Debussy,247.761504375,0.0,D,minor,"['D', 'Major Second above D', 'Major Second above D', 'E', 'Major Second above D', 'D-minor trichord', 'Minor Third above D', 'Minor Third above D', 'D', 'D', 'Major Second above D', 'Major Second above D', 'E-incomplete half-diminished seventh chord', 'Diminished Fifth above E', 'B-', 'B-']"
2018/MIDI-Unprocessed_Recital9-11_MID--AUDIO_10_R1_2018_wav--3.midi,Claude Debussy,297.192544688,0.0,F#,major,"['G#-diminished seventh chord', 'G#-diminished seventh chord', 'G#-diminished seventh chord', 'B-minor-augmented tetrachord', 'G#-diminished seventh chord', 'E-dominant seventh chord', 'G-dominant seventh chord', 'G#', 'G#', 'Augmented Unison above G', 'F#', 'F', 'Diminished 39th above C#', 'F', 'F#', 'Augmented Unison above F']"
2014/MIDI-UNPROCESSED_06-08_R1_2014_MID--AUDIO_07_R1_2014_wav--5.midi,Claude Debussy,257.919079688,0.0,A-,major,"['Major Second above F', 'A', 'G#-chromatic trimirror', 'Diminished Third above G#', 'G-chromatic trimirror', 'Minor Second above A', 'Major Second above F#', 'Major Second above F', 'Minor Second above A', 'Major Second above F#', 'Major Second above F', 'A', 'Diminished Third above G#', 'F#', 'Major Second above F', 'A']"
2004/MIDI-Unprocessed_SMF_12_01_2004_01-05_ORIG_MID--AUDIO_12_R1_2004_08_Track08_wav.midi,Claude Debussy,338.261822638,0.0,D,major,"['Augmented Fifth with octave doublings above Bb', 'C#-flat-ninth pentachord', 'C#-flat-ninth pentachord', 'G-major-diminished tetrachord', 'G-major-diminished tetrachord', 'F#-tritone-fourth', 'F#', 'E-flat-ninth pentachord', 'E-major triad', 'E-major triad', 'C#-minor seventh chord', 'C#-incomplete dominant-seventh chord', 'Minor Third above G#', 'C#-incomplete dominant-seventh chord', 'Perfect Nineteenth above C#', 'C#']"
2004/MIDI-Unprocessed_SMF_12_01_2004_01-05_ORIG_MID--AUDIO_12_R1_2004_09_Track09_wav.midi,Claude Debussy,260.039831171,0.0,A-,major,"['Major Second above F', 'G#-chromatic trimirror', 'Augmented Unison above F', 'Major Second above G', 'G#-whole-tone trichord', 'Major Second above F', 'Minor Second above A', 'G#-phrygian trichord', 'Major Second above G', 'G#-whole-tone trichord', 'Major Second above F', 'Minor Second above A', 'Major Second above F#', 'Major Second above F', 'G#-chromatic trimirror', 'F#']"
2013/ORIG-MIDI_01_7_8_13_Group__MID--AUDIO_02_R2_2013_wav--2.midi,Claude Debussy,179.321401875,0.0,C#,major,"['Perfect Fifth above C#', 'C#', 'A-major triad', 'A-major triad', 'C#', 'D-incomplete major-seventh chord', 'Perfect Fifth above D', 'Minor Sixth above G#', 'A-incomplete major-seventh chord', 'C#-minor triad', 'C#', 'A-major triad', 'C#', 'C#', 'D-incomplete major-seventh chord', 'Perfect Fifth above D']"
2014/MIDI-UNPROCESSED_06-08_R1_2014_MID--AUDIO_08_R1_2014_wav--2.midi,Claude Debussy,2463.4804425,0.0,F,minor,"['C-major triad', 'B-', 'F#', 'F#-incomplete minor-seventh chord', 'Diminished Third above C#', 'B-diminished triad', 'G#', 'Minor Third above C#', 'B-', 'C-major triad', 'Diminished Fourth above F#', 'Diminished Third above C#', 'B-diminished triad', 'Major Third above E', 'Augmented Second above Bb', 'Perfect Fifth above C']"
2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_02_R1_2015_wav--4.midi,Claude Debussy,173.302083333,0.0,F#,minor,"['C-augmented triad', 'Augmented Third above Eb', 'F#-diminished triad', 'Perfect Fourth above C#', 'Eb-augmented triad', 'Perfect Fourth above Bb', 'C-augmented triad', 'Eb-incomplete minor-seventh chord', 'C#-tritone-fourth', 'Augmented Fourth above G', 'Eb-tritone-fourth', 'Diminished Octave above E', 'Diminished Fourth above G#', 'Augmented Third above Eb', 'A-major-diminished tetrachord', 'Minor Third above A']"
2013/ORIG-MIDI_01_7_8_13_Group__MID--AUDIO_02_R2_2013_wav--3.midi,Claude Debussy,240.3202725,0.0,F#,major,"['G#-diminished seventh chord', 'G#-diminished seventh chord', 'G#-diminished seventh chord', 'B-minor-augmented tetrachord', 'G#-diminished seventh chord', 'G#', 'E-dominant seventh chord', 'E', 'G-dominant seventh chord', 'G#', 'G', 'F#', 'Diminished 39th above C#', 'F#', 'Augmented Unison above F', 'F']"
